2.303287337662337677e+02,3.600730519480515568e+01
2.484659090909090935e+02,4.043100649350645881e+01
2.666030844155844193e+02,4.795129870129866845e+01
2.829707792207792068e+02,5.945292207792206796e+01
2.962418831168831161e+02,7.316639610389609061e+01
3.055316558441558641e+02,8.997646103896101977e+01
3.112824675324675354e+02,1.089983766233766005e+02
3.112824675324675354e+02,1.337711038961039094e+02
3.046469155844155807e+02,1.519082792207792068e+02
2.944724025974026063e+02,1.673912337662337677e+02
2.820860389610389802e+02,1.802199675324675354e+02
2.586404220779220395e+02,1.952605519480519547e+02
2.320982142857142776e+02,2.032232142857142776e+02
1.679545454545454390e+02,1.837589285714285552e+02
1.599918831168831161e+02,1.735844155844155807e+02
1.564529220779220680e+02,1.629675324675324646e+02
1.604342532467532294e+02,1.514659090909090651e+02
1.679545454545454390e+02,1.395219155844155807e+02
1.741477272727272521e+02,1.510235389610389802e+02
1.772443181818181586e+02,1.607556818181818130e+02
1.759172077922077904e+02,1.722573051948052125e+02
1.683969155844155807e+02,5.370211038961036820e+01
1.604342532467532294e+02,6.343425324675322940e+01
1.573376623376623229e+02,7.537824675324674217e+01
1.617613636363636260e+02,8.732224025974022652e+01
1.706087662337662323e+02,9.705438311688311614e+01
1.732629870129869971e+02,8.466801948051946169e+01
1.750324675324675354e+02,7.095454545454543904e+01
1.728206168831168839e+02,6.254951298701297446e+01
1.440665584415584135e+02,1.377524350649350708e+02
1.383157467532467422e+02,1.514659090909090651e+02
1.374310064935064872e+02,1.642946428571428328e+02
1.387581168831168554e+02,1.780081168831168839e+02
1.453936688311688101e+02,1.903944805194805099e+02
1.445089285714285552e+02,9.572727272727269110e+01
1.396428571428571388e+02,8.466801948051946169e+01
1.383157467532467422e+02,7.095454545454543904e+01
1.383157467532467422e+02,5.325974025974022652e+01
1.484902597402597166e+02,4.396996753246750700e+01
2.533319805194805099e+02,8.820698051948050988e+01
2.440422077922077904e+02,1.107678571428571104e+02
2.462540584415584419e+02,1.191728896103895750e+02
2.431574675324675354e+02,1.266931818181818130e+02
2.520048701298701417e+02,1.501387987012986969e+02
2.630641233766233427e+02,1.342134740259739942e+02
2.674878246753246458e+02,1.169610389610389234e+02
2.621793831168831161e+02,1.019204545454545041e+02
1.573376623376623229e+02,1.098831168831168839e+02
1.936120129870129745e+02,1.045746753246752974e+02
2.051136363636363455e+02,9.572727272727269110e+01
2.197118506493506516e+02,9.572727272727269110e+01
2.201542207792207648e+02,1.085560064935064588e+02
2.254626623376623229e+02,1.174034090909090651e+02
2.214813311688311614e+02,1.280202922077921812e+02
2.210389610389610198e+02,1.390795454545454390e+02
2.082102272727272521e+02,1.408490259740259489e+02
1.927272727272727195e+02,1.302321428571428328e+02
1.564529220779220680e+02,1.284626623376623229e+02
1.639732142857142776e+02,1.167694805194801688e+01
9.319399350649348435e+01,2.052435064935062314e+01
9.496347402597399423e+01,2.218027597402597735e+02
1.608766233766233711e+02,2.266688311688311614e+02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.420000000000000000e+02
3.270000000000000000e+02,0.000000000000000000e+00
3.270000000000000000e+02,2.420000000000000000e+02
