1.215868506493505947e+02,5.877867965367963166e+01
1.290814393939393483e+02,6.140178571428569398e+01
1.343276515151514729e+02,6.439962121212118973e+01
1.418222402597401981e+02,7.002056277056274780e+01
1.504410173160172803e+02,7.301839826839824354e+01
1.594345238095237676e+02,8.575919913419912177e+01
1.639312770562769970e+02,9.587689393939390925e+01
1.624323593073592633e+02,1.056198593073592917e+02
1.579356060606060055e+02,1.131144480519480453e+02
1.526893939393938808e+02,1.191101190476190368e+02
1.444453463203462604e+02,1.262299783549783001e+02
1.350771103896103398e+02,1.307267316017315579e+02
1.215868506493505947e+02,1.363476731601731444e+02
9.835362554112549560e+01,1.292278138528138243e+02
9.460633116883110461e+01,1.236068722943722946e+02
9.385687229437223777e+01,1.191101190476190368e+02
9.685470779220773352e+01,1.142386363636363171e+02
1.013514610389609913e+02,1.086176948051947875e+02
1.021009199134198582e+02,1.161122835497835126e+02
1.021009199134198582e+02,1.202343073593073086e+02
1.013514610389609913e+02,1.247310606060605664e+02
9.797889610389603376e+01,6.702272727272725206e+01
9.610524891774886669e+01,7.301839826839824354e+01
9.610524891774886669e+01,7.901406926406923503e+01
9.760416666666660035e+01,8.351082251082249286e+01
1.013514610389609913e+02,8.650865800865798860e+01
1.013514610389609913e+02,8.126244588744586395e+01
1.028503787878787250e+02,7.639096320346317270e+01
1.006020021645020961e+02,7.114475108225104805e+01
8.973484848484841336e+01,1.086176948051947875e+02
8.786120129870124629e+01,1.131144480519480453e+02
8.673701298701291762e+01,1.183606601731601700e+02
8.598755411255405079e+01,1.251057900432900283e+02
8.748647186147181287e+01,1.307267316017315579e+02
9.010957792207787520e+01,8.538446969696965994e+01
8.711174242424235103e+01,8.126244588744586395e+01
8.523809523809518396e+01,7.601623376623373929e+01
8.486336580086575054e+01,6.889637445887444755e+01
8.748647186147181287e+01,6.290070346320345607e+01
1.373254870129869687e+02,8.388555194805192627e+01
1.365760281385281019e+02,9.362851731601728034e+01
1.365760281385281019e+02,9.887472943722940499e+01
1.358265692640692066e+02,1.033714826839826628e+02
1.362012987012986400e+02,1.142386363636363171e+02
1.421969696969696599e+02,1.067440476190475920e+02
1.433211580086579602e+02,9.999891774891773366e+01
1.429464285714285268e+02,9.212959956709954668e+01
9.573051948051943327e+01,9.400324675324674217e+01
1.152164502164501698e+02,9.175487012987011326e+01
1.212121212121211613e+02,8.613392857142855519e+01
1.283319805194804815e+02,8.725811688311685543e+01
1.268330627705627194e+02,9.287905844155841351e+01
1.283319805194804815e+02,9.737581168831167133e+01
1.264583333333332860e+02,1.029967532467532294e+02
1.283319805194804815e+02,1.086176948051947875e+02
1.204626623376622945e+02,1.086176948051947875e+02
1.144669913419912746e+02,1.029967532467532294e+02
9.685470779220773352e+01,1.022472943722943342e+02
1.762973484848484418e+02,6.365016233766232290e+01
1.961580086580086117e+02,2.569264069264050931e+00
1.744237012987012463e+02,1.281036255411254956e+02
1.942843614718614162e+02,1.948054653679653256e+02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.980000000000000000e+02
2.770000000000000000e+02,0.000000000000000000e+00
2.770000000000000000e+02,1.980000000000000000e+02
